Fri Nov 22 22:19:16 GMT+08:00 2013
Timestamp, DB min, DB max, DB current, DB used, Core Threads, Active Threads, Queue Tasks, Completed Tasks, Sessions, NIO Read, NIO Written, Queued NIO events, Queues NIO writes
1385141386239,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386239,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386239,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386239,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386239,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386240,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386240,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386205,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386240,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386240,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386240,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386204,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386204,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386250,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386250,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386250,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386250,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386250,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386250,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386250,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386250,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386250,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386250,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386251,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386240,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386240,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386204,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386204,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386250,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386250,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386250,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386250,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386250,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386250,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386250,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386250,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386250,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386250,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386251,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386251,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386204,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386251,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386251,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386251,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386251,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386251,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386252,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386252,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386252,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386203,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386252,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386252,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386253,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386253,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386253,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386249,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386252,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386253,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386249,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386252,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386249,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386249,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386248,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386248,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386247,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386247,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386246,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386246,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386246,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386245,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386246,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386245,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386245,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386245,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386245,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386244,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386244,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386245,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386244,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386243,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386243,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141386244,5,25,5,0,17,0,0,143,1,45,5,0,0
1385141390604,5,25,5,0,17,0,0,145,1,45,5,0,0
1385141395612,5,25,5,0,17,0,0,145,1,45,5,0,0
1385141400604,5,25,5,0,17,0,0,145,1,45,5,0,0
1385141410223,5,25,5,0,17,0,0,145,1,45,5,0,0
1385141410604,5,25,5,0,17,0,0,145,1,45,5,0,0
1385141415604,5,25,5,0,17,0,0,145,1,45,5,0,0
1385141420604,5,25,5,0,17,0,0,145,1,45,5,0,0
1385141425604,5,25,5,0,17,0,0,145,1,45,5,0,0
1385141430605,5,25,5,0,17,0,0,145,1,45,5,0,0
1385141435605,5,25,5,0,17,0,0,145,1,45,5,0,0
1385141440611,5,25,5,0,17,0,0,145,1,45,5,0,0
1385141445603,5,25,5,0,17,0,0,145,1,45,5,0,0
1385141450612,5,25,5,0,17,0,0,145,1,45,5,0,0
1385141455620,5,25,5,0,17,0,0,145,1,45,5,0,0
1385141460605,5,25,5,0,17,0,0,145,1,45,5,0,0
1385141465604,5,25,5,0,17,0,0,145,1,45,5,0,0
1385141470604,5,25,5,0,17,0,0,145,1,45,5,0,0
1385141475604,5,25,5,0,17,0,0,145,1,45,5,0,0
1385141480611,5,25,5,0,17,0,0,145,1,45,5,0,0
1385141485609,5,25,5,0,17,0,0,145,1,45,5,0,0
1385141490617,5,25,5,0,17,0,0,145,1,45,5,0,0
1385141495605,5,25,5,0,17,0,0,145,1,45,5,0,0
1385141500604,5,25,5,0,17,0,0,145,1,45,5,0,0
1385141505605,5,25,5,0,17,0,0,145,1,45,5,0,0
1385141510604,5,25,5,0,17,0,0,145,1,45,5,0,0
1385141515605,5,25,5,0,17,0,0,145,1,45,5,0,0
1385141520604,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141525606,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141530603,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141535603,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141540604,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141545603,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141550604,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141555605,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141560604,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141565611,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141570604,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141575604,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141580604,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141585613,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141590604,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141595626,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141600604,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141605604,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141610604,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141615608,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141620604,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141625605,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141630604,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141635604,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141640604,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141645608,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141650605,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141655604,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141660603,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141665604,5,25,5,0,17,0,0,146,1,45,5,0,0
1385141670604,5,25,5,0,17,0,0,147,1,45,5,0,0
1385141675603,5,25,5,0,17,0,0,147,1,45,5,0,0
1385141680604,5,25,5,0,17,0,0,147,1,45,5,0,0
1385141685605,5,25,5,0,17,0,0,147,1,45,5,0,0
1385141690604,5,25,5,0,17,0,0,147,1,45,5,0,0
1385141695604,5,25,5,0,17,0,0,147,1,45,5,0,0
1385141700604,5,25,5,0,17,0,0,147,1,45,5,0,0
1385141705605,5,25,5,0,17,0,0,147,1,45,5,0,0
1385145304482,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304482,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304482,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304482,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304482,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304483,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304483,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304483,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304483,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304484,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304484,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304484,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304484,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304485,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304485,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304486,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304486,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304486,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304486,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304486,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304486,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304486,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304486,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304487,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304487,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304487,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304484,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304485,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304485,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304486,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304486,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304486,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304486,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304486,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304486,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304486,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304486,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304487,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304487,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304487,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304487,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304487,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304487,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304488,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304488,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304488,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304488,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304488,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304488,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304488,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304488,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304488,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304488,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304488,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304489,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304489,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304489,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304489,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304489,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304489,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304489,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304489,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304489,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304489,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304490,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304491,5,25,4,1,17,0,0,149,1,45,5,0,0
1385145304491,5,25,4,1,17,0,0,149,1,45,5,0,0
1385145304491,5,25,4,1,17,0,0,149,1,45,5,0,0
1385145304491,5,25,4,1,17,0,0,149,1,45,5,0,0
1385145304507,5,25,4,1,17,0,0,149,1,45,5,0,0
1385145304509,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304509,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304510,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304510,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304510,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304510,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304510,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304510,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304511,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304511,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304511,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304511,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304512,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304512,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304513,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304513,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304514,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304514,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304514,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304514,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304514,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304514,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304515,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304515,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304515,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304515,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304516,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304516,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304517,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304519,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304519,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304520,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304520,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304520,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304521,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304521,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304521,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304521,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304521,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304522,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304522,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304522,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304522,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304522,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304522,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304522,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304522,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304523,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304523,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304523,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304523,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304523,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304523,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304523,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304523,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304523,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304523,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304523,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304523,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304523,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304523,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304523,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304525,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304525,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304525,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304525,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304525,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304524,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304525,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304525,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304525,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304525,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304525,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304525,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304525,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304525,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304525,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304525,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304525,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304525,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304525,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304525,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304525,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304525,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304526,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304526,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304526,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304526,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304526,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304526,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304526,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304526,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304526,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304526,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304526,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304526,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304526,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304526,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304526,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304527,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304530,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304539,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304539,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304539,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304539,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304539,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304545,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304545,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304545,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304545,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304546,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304546,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304546,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304546,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304546,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304547,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304547,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304547,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304549,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304549,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304551,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304551,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304551,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304552,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304552,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304552,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304552,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304553,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304554,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304554,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304555,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304555,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304555,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304555,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304555,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304556,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304556,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304556,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304556,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304557,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304557,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304557,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304557,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304558,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304558,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304558,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304559,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304568,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304568,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304570,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304570,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304571,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304571,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304574,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304574,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304575,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304575,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304575,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304578,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304578,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304580,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304581,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304582,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304582,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304583,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304588,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304588,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304588,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304588,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304588,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304589,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304589,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304589,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304590,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304590,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304590,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304590,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304590,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304590,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304591,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304591,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304591,5,25,5,0,17,0,0,149,1,45,5,0,0
1385145304591,5,25,5,0,17,0,0,149,1,45,5,0,0
